StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,ClubParticipation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
3059,20,M,Married,73.48,1570.62,Business,5,Conventional,Part-time,False,True,Unpaid,1.09,3,True,High,45,78,Employed,1
3060,24,F,Married,81.92,1586.39,Arts,4,Conventional,Full-time,False,False,Paid,3.22,2,False,Low,26,203,Employed,0
3061,27,M,Divorced,90.94,1333.44,Business,2,Block,Part-time,False,True,Unpaid,3.78,4,True,Medium,41,815,Unemployed,1
3062,22,M,Single,86.98,890.91,Business,5,Conventional,Full-time,False,True,Paid,3.99,9,True,High,1,656,Unemployed,0
3063,25,M,Single,71.78,1010.57,Business,2,Block,Full-time,True,False,Paid,1.6,7,True,Medium,57,828,Self-employed,1
3064,18,F,Single,81.15,1212.33,Arts,1,Block,Full-time,False,False,Paid,2.15,6,True,High,18,850,Employed,0
3065,20,M,Single,93.61,1481.16,Arts,5,Block,Full-time,False,False,Unpaid,3.92,4,True,Low,61,999,Unemployed,0
3066,20,M,Married,62.73,947.91,Business,1,Conventional,Full-time,False,False,Paid,1.64,9,False,High,10,46,Unemployed,0
3067,26,M,Divorced,63.13,883.52,Sciences,5,Block,Full-time,False,True,Unpaid,2.62,2,False,Low,13,991,Employed,0
3068,22,M,Divorced,82.25,859.58,Arts,3,Block,Part-time,False,True,Unpaid,3.4,4,False,Medium,56,950,Self-employed,0
3069,29,F,Single,85.56,1205.57,Engineering,2,Conventional,Part-time,False,False,Unpaid,1.09,0,False,High,32,511,Unemployed,1
3070,26,F,Divorced,68.46,1507.76,Business,1,Conventional,Full-time,True,False,Unpaid,1.32,2,False,High,43,795,Unemployed,1
3071,26,F,Married,89.81,833.89,Sciences,4,Conventional,Part-time,True,True,Paid,1.59,1,True,High,17,650,Employed,1
3072,18,F,Single,85.85,969.86,Arts,5,Conventional,Full-time,True,True,Paid,2.37,0,False,High,28,160,Employed,1
3073,19,F,Married,96.93,1354.61,Business,1,Block,Part-time,False,True,Unpaid,1.05,4,False,Low,29,283,Unemployed,1
3074,22,M,Married,66.76,1460.69,Sciences,5,Conventional,Full-time,True,False,Paid,2.29,0,False,Medium,2,906,Unemployed,0
3075,21,M,Married,90.05,1445.92,Engineering,5,Conventional,Part-time,False,False,Paid,1.48,1,False,High,31,211,Unemployed,1
3076,27,M,Married,63.35,1428.05,Arts,5,Conventional,Part-time,True,False,Unpaid,3.55,0,True,Medium,14,871,Employed,1
3077,26,F,Married,82.61,903.84,Arts,1,Conventional,Full-time,True,False,Paid,2.46,9,True,Medium,48,662,Employed,1
3078,24,M,Single,82.08,1117.79,Engineering,1,Block,Full-time,False,False,Paid,1.21,7,True,Medium,86,134,Employed,0
3079,23,F,Married,75.54,1587.8,Arts,5,Conventional,Full-time,True,False,Unpaid,2.39,7,True,Medium,59,161,Unemployed,1
3080,24,M,Single,93.78,1591.11,Sciences,4,Conventional,Full-time,False,False,Unpaid,2.44,0,True,High,97,521,Employed,1
3081,18,F,Divorced,60.17,1281.94,Arts,2,Block,Part-time,False,False,Paid,1.9,6,True,High,45,279,Self-employed,0
3082,18,M,Married,80.81,1367.41,Business,5,Conventional,Full-time,True,False,Paid,2.1,2,False,High,79,96,Employed,0
3083,25,M,Married,68.69,1561.03,Engineering,4,Block,Full-time,True,True,Unpaid,3.91,2,True,High,49,605,Self-employed,1
3084,19,M,Divorced,89.74,1159.94,Business,2,Conventional,Part-time,True,True,Unpaid,1.74,1,False,Medium,5,587,Employed,1
3085,29,M,Single,61.72,909.49,Arts,5,Block,Full-time,True,True,Paid,3.03,1,True,Medium,79,997,Self-employed,0
3086,27,F,Married,93.26,1335.16,Business,2,Block,Full-time,True,False,Paid,2.98,9,False,Low,19,49,Employed,1
3087,28,M,Divorced,93.52,1568.08,Sciences,5,Conventional,Full-time,False,True,Unpaid,2.27,5,True,Low,48,26,Unemployed,1
3088,26,M,Divorced,93.31,1357.76,Business,1,Block,Full-time,True,False,Unpaid,3.8,4,True,Medium,27,939,Employed,0
3089,24,M,Married,66.1,1442.66,Sciences,5,Block,Full-time,False,False,Unpaid,3.31,5,True,Low,25,306,Unemployed,1
3090,23,F,Single,85.22,1138.2,Sciences,5,Block,Part-time,False,True,Unpaid,1.06,9,True,Medium,55,882,Employed,1
3091,18,M,Single,60.57,877.17,Sciences,5,Block,Full-time,False,True,Unpaid,2.46,2,True,Low,47,101,Unemployed,1
3092,18,M,Married,93.92,935.11,Engineering,5,Block,Part-time,True,True,Unpaid,1.34,6,True,Low,5,189,Self-employed,1
3093,19,M,Divorced,88.92,1586.12,Business,4,Conventional,Full-time,True,True,Paid,1.86,9,True,Low,52,569,Unemployed,0
3094,23,M,Married,81.25,1194.55,Sciences,3,Conventional,Part-time,True,False,Paid,1.72,3,True,Low,58,903,Unemployed,0
3095,23,M,Single,89.22,809.62,Sciences,4,Conventional,Part-time,False,True,Paid,3.27,1,False,Medium,79,975,Unemployed,0
3096,19,F,Divorced,63.77,1564.29,Business,4,Conventional,Part-time,True,False,Unpaid,1.75,6,True,Low,32,575,Self-employed,1
3097,18,F,Married,81.15,1198.22,Arts,1,Block,Part-time,True,False,Unpaid,3.98,3,True,Medium,11,570,Unemployed,0
3098,27,F,Divorced,71.65,1469.01,Engineering,5,Conventional,Full-time,True,False,Unpaid,1.38,0,True,Low,77,343,Unemployed,1
3099,22,M,Single,98.9,1238.77,Sciences,4,Conventional,Full-time,False,True,Paid,2.23,8,False,Low,38,500,Unemployed,1
3100,22,F,Single,94.28,881.36,Arts,2,Conventional,Part-time,False,False,Paid,2.47,0,False,Low,1,290,Employed,0
3101,19,M,Single,89.33,1292.46,Arts,5,Conventional,Part-time,True,False,Unpaid,2.3,0,True,Medium,76,495,Employed,0
3102,23,M,Married,97.35,1597.92,Arts,1,Block,Full-time,True,False,Unpaid,1.28,6,False,High,43,577,Self-employed,0
3103,26,M,Divorced,73.87,827.79,Sciences,1,Block,Full-time,True,False,Unpaid,1.68,6,False,Medium,18,704,Unemployed,0
3104,19,M,Married,96.04,1473.44,Sciences,2,Conventional,Part-time,False,False,Paid,2.56,8,False,High,97,904,Unemployed,1
3105,27,F,Married,73.01,988.38,Sciences,1,Conventional,Full-time,True,False,Unpaid,3.4,4,True,High,8,820,Employed,1
3106,19,F,Married,89.31,1115.09,Business,5,Block,Part-time,False,False,Unpaid,3.07,1,False,Medium,30,666,Unemployed,0
3107,20,F,Married,89.46,1098.17,Sciences,3,Conventional,Full-time,False,False,Unpaid,2.63,7,False,Low,78,843,Self-employed,1
3108,24,M,Divorced,60.73,1519.04,Engineering,3,Conventional,Full-time,False,False,Unpaid,3.93,2,False,Low,3,864,Self-employed,1
3109,23,F,Divorced,74.44,1203.59,Business,4,Conventional,Part-time,False,True,Paid,3.28,4,True,Medium,62,751,Unemployed,0
3110,29,F,Married,60.78,1157.74,Engineering,1,Conventional,Full-time,False,True,Unpaid,3.6,5,True,High,45,882,Unemployed,0
3111,25,M,Married,99.88,1454.42,Arts,5,Conventional,Full-time,False,True,Unpaid,1.04,2,True,Medium,31,205,Self-employed,0
3112,25,F,Single,64.89,839.13,Business,2,Conventional,Full-time,True,False,Paid,1.65,5,True,Low,80,630,Employed,0
3113,23,M,Single,81.71,869.17,Business,2,Block,Part-time,False,False,Unpaid,3.16,4,True,High,4,627,Self-employed,0
3114,29,F,Divorced,91.62,817.35,Business,5,Block,Full-time,False,False,Paid,1.83,6,False,High,38,63,Unemployed,1
3115,28,F,Single,68.05,1350.39,Engineering,5,Block,Full-time,False,True,Unpaid,2.06,9,True,High,96,879,Unemployed,1
3116,27,F,Divorced,79.4,1220.49,Engineering,2,Conventional,Full-time,True,True,Unpaid,2.77,1,True,Medium,91,992,Self-employed,1
3117,20,M,Divorced,84.3,1500.82,Arts,1,Block,Full-time,False,True,Paid,2.63,7,True,Medium,12,13,Unemployed,1
3118,20,F,Divorced,66.41,1198.83,Sciences,4,Conventional,Full-time,False,True,Unpaid,1.66,5,False,High,67,431,Unemployed,0
3119,18,F,Single,91.14,977.46,Engineering,4,Block,Part-time,False,False,Paid,3.64,0,True,Low,27,306,Unemployed,1
3120,24,F,Single,71.97,1444.12,Arts,4,Block,Full-time,False,False,Paid,2.88,1,True,High,12,583,Self-employed,0
3121,22,F,Divorced,68.44,1035.46,Sciences,5,Block,Full-time,True,True,Paid,3.06,2,False,Low,91,564,Self-employed,1
3122,21,M,Divorced,82.33,1548.55,Business,2,Block,Part-time,False,False,Paid,3.49,2,False,Medium,56,509,Employed,1
3123,27,M,Married,76.41,1000.34,Sciences,2,Block,Part-time,False,True,Unpaid,1.31,9,True,Medium,98,677,Employed,0
3124,21,F,Divorced,96.81,934.18,Engineering,2,Conventional,Part-time,False,False,Unpaid,2.42,2,True,Low,23,118,Self-employed,0
3125,21,F,Divorced,95.2,1194.66,Arts,2,Block,Full-time,True,False,Unpaid,1.26,4,False,Low,8,343,Unemployed,0
3126,23,F,Married,79.33,840.41,Business,2,Conventional,Full-time,True,True,Paid,1.22,8,True,Medium,6,647,Unemployed,0
3127,25,M,Divorced,74.37,829.13,Business,3,Conventional,Part-time,False,False,Paid,3.16,5,False,Medium,99,228,Unemployed,1
3128,25,F,Divorced,73.02,1196.81,Sciences,5,Block,Part-time,True,True,Paid,3.37,8,False,Medium,21,220,Unemployed,1
3129,22,F,Divorced,70.7,972.09,Sciences,5,Conventional,Full-time,True,True,Paid,1.16,2,False,Medium,2,504,Self-employed,0
3130,23,M,Married,81.78,807.48,Engineering,3,Conventional,Full-time,False,True,Paid,3.53,8,False,Low,71,708,Self-employed,1
3131,21,M,Single,92.2,1036.85,Business,4,Block,Full-time,False,True,Paid,1.84,3,True,High,3,452,Employed,1
3132,29,M,Divorced,72.43,1181.89,Sciences,1,Conventional,Part-time,False,False,Paid,2.96,6,True,Medium,41,984,Employed,1
3133,28,F,Married,67.6,1115.43,Business,5,Block,Full-time,True,False,Paid,3.06,0,True,Low,1,765,Employed,0
3134,26,M,Divorced,79.02,908.38,Arts,5,Block,Part-time,True,True,Paid,3.09,9,False,Medium,52,569,Unemployed,0
3135,25,M,Married,62.76,1263.74,Arts,3,Block,Part-time,True,False,Paid,2.74,2,True,High,45,576,Unemployed,1
3136,27,F,Divorced,88.05,1368.27,Engineering,5,Block,Part-time,True,False,Paid,1.34,3,True,Low,5,598,Unemployed,1
3137,29,M,Married,80.73,1340.43,Business,5,Block,Full-time,False,True,Paid,1.34,7,False,Medium,56,82,Unemployed,0
3138,27,F,Single,79.85,1115.01,Sciences,4,Conventional,Full-time,False,True,Unpaid,1.42,0,False,High,85,443,Employed,1
3139,18,F,Single,72.02,910.08,Arts,3,Block,Part-time,True,True,Unpaid,3.76,6,True,Low,2,620,Employed,1
3140,19,M,Single,96.19,1199.59,Arts,5,Block,Part-time,False,False,Paid,1.63,3,False,Low,16,378,Self-employed,0
3141,26,F,Divorced,63.62,1512.35,Engineering,2,Conventional,Full-time,False,False,Unpaid,1.46,2,False,High,73,440,Self-employed,1
3142,25,M,Married,94.79,1174.98,Arts,3,Conventional,Part-time,False,True,Unpaid,3.97,7,False,High,87,890,Employed,0
3143,20,M,Divorced,75.07,956.54,Engineering,4,Conventional,Part-time,True,True,Unpaid,1.01,4,False,Medium,59,649,Employed,0
3144,25,M,Divorced,95.22,874.44,Business,1,Block,Full-time,False,False,Unpaid,3.33,5,False,Medium,38,233,Unemployed,1
3145,29,F,Married,89.15,1555.14,Sciences,5,Block,Full-time,False,True,Unpaid,3.54,1,True,High,27,840,Employed,1
3146,18,M,Divorced,64.17,1394.41,Business,2,Block,Full-time,True,True,Paid,2.99,0,False,High,44,765,Unemployed,1
3147,27,F,Married,93.26,1050.37,Business,2,Conventional,Part-time,False,False,Unpaid,3.92,6,True,Medium,93,2,Self-employed,0
3148,21,F,Married,87.29,1036.28,Business,1,Block,Part-time,False,False,Paid,2.0,7,True,High,91,733,Self-employed,1
3149,20,F,Single,61.29,1516.17,Sciences,3,Conventional,Full-time,True,True,Paid,1.26,2,True,Low,3,469,Self-employed,0
3150,23,M,Single,65.35,942.05,Business,4,Conventional,Full-time,False,True,Unpaid,1.72,5,False,High,81,146,Employed,0
3151,24,F,Single,85.43,1228.03,Business,5,Block,Part-time,False,False,Paid,1.3,0,True,High,38,337,Employed,1
3152,21,F,Married,86.5,1370.8,Engineering,5,Block,Part-time,True,True,Unpaid,2.46,3,False,High,2,461,Self-employed,1
3153,24,M,Single,89.87,1117.11,Engineering,5,Conventional,Full-time,False,True,Paid,3.89,1,False,Medium,64,212,Self-employed,0
3154,26,M,Married,88.81,831.92,Engineering,2,Block,Full-time,False,True,Paid,2.55,0,True,Low,96,471,Self-employed,0
3155,28,F,Divorced,86.38,982.21,Sciences,3,Block,Full-time,True,True,Paid,1.98,2,False,Low,15,398,Self-employed,1
3156,19,F,Single,90.65,1521.45,Arts,1,Conventional,Full-time,True,True,Unpaid,3.72,1,False,High,45,15,Self-employed,1
3157,28,M,Married,83.0,1218.5,Arts,3,Conventional,Part-time,True,True,Unpaid,2.84,4,False,Medium,93,753,Self-employed,0
3158,20,F,Married,70.43,1452.35,Business,4,Block,Full-time,True,False,Unpaid,3.79,8,False,Medium,39,899,Unemployed,1
3159,22,F,Married,96.5,1244.55,Arts,4,Block,Part-time,True,True,Paid,3.9,7,False,High,54,917,Employed,0
3160,20,F,Married,60.73,1554.88,Business,1,Conventional,Part-time,True,False,Unpaid,3.81,1,True,High,96,874,Unemployed,1
3161,28,F,Single,74.66,1527.31,Engineering,2,Block,Full-time,True,False,Paid,3.08,6,True,Medium,35,572,Unemployed,0
3162,25,M,Single,89.15,1186.31,Business,1,Conventional,Full-time,True,True,Paid,2.51,2,False,Medium,59,941,Employed,1
3163,29,F,Single,77.09,1054.62,Sciences,4,Conventional,Part-time,False,True,Unpaid,1.87,5,True,Low,94,249,Unemployed,1
3164,27,M,Married,60.99,1281.34,Arts,2,Block,Part-time,True,False,Paid,3.82,8,True,High,35,666,Self-employed,1
3165,25,F,Divorced,62.64,1339.91,Business,3,Block,Part-time,True,False,Unpaid,2.63,2,True,Medium,35,759,Unemployed,1
3166,25,M,Married,85.95,1198.68,Engineering,4,Conventional,Part-time,False,True,Unpaid,3.99,9,True,Medium,46,759,Self-employed,1
3167,29,F,Divorced,98.59,1457.83,Sciences,2,Block,Full-time,True,True,Paid,3.75,9,False,Low,47,458,Employed,0
3168,29,M,Single,82.07,946.66,Business,2,Conventional,Full-time,True,True,Unpaid,2.14,1,True,Low,9,976,Employed,0
3169,26,F,Married,80.27,1067.53,Business,5,Conventional,Part-time,True,False,Unpaid,3.63,1,False,High,21,236,Self-employed,1
3170,21,M,Married,72.73,1349.1,Business,3,Conventional,Part-time,True,True,Unpaid,2.6,4,False,Low,27,302,Unemployed,1
3171,22,F,Single,70.27,997.35,Sciences,2,Block,Full-time,False,True,Paid,3.23,5,True,High,35,451,Self-employed,0
3172,22,F,Married,60.84,1151.88,Business,1,Conventional,Part-time,True,True,Paid,2.44,3,True,Low,31,656,Unemployed,0
3173,25,M,Divorced,70.92,1570.99,Engineering,3,Block,Part-time,True,False,Paid,3.97,5,False,High,12,983,Employed,1
3174,24,M,Divorced,77.96,1300.7,Engineering,3,Conventional,Part-time,True,False,Paid,2.2,3,True,High,33,539,Self-employed,1
3175,26,M,Divorced,67.92,1559.25,Engineering,4,Conventional,Part-time,True,False,Paid,1.29,4,True,High,62,785,Unemployed,1
3176,25,M,Married,63.49,1377.95,Engineering,3,Conventional,Part-time,False,True,Unpaid,3.57,6,False,Medium,64,657,Unemployed,0
3177,19,M,Married,88.71,1379.73,Sciences,3,Block,Part-time,True,True,Unpaid,3.27,5,True,High,79,737,Self-employed,0
3178,27,F,Divorced,95.78,1273.49,Engineering,5,Block,Full-time,False,True,Unpaid,1.38,1,True,Medium,90,201,Unemployed,0
3179,29,M,Married,97.47,913.77,Engineering,3,Block,Part-time,True,False,Unpaid,2.51,8,False,Low,21,836,Unemployed,1
3180,21,M,Divorced,84.72,1215.77,Arts,2,Block,Part-time,False,True,Unpaid,3.04,9,False,Medium,30,262,Unemployed,0
3181,23,F,Single,62.11,1002.13,Engineering,1,Block,Part-time,True,False,Unpaid,2.23,4,True,Medium,47,852,Self-employed,0
3182,29,M,Divorced,89.63,1598.94,Sciences,5,Block,Part-time,True,True,Paid,3.73,8,True,Medium,92,712,Unemployed,1
3183,19,M,Single,64.4,1013.57,Arts,5,Block,Part-time,False,True,Paid,3.83,4,True,Low,21,66,Unemployed,1
3184,24,M,Single,86.79,984.55,Arts,5,Block,Full-time,True,True,Unpaid,3.61,2,False,High,70,629,Self-employed,1
3185,20,F,Single,91.17,1299.11,Sciences,5,Block,Full-time,True,False,Paid,2.59,6,True,High,54,825,Employed,0
3186,20,M,Divorced,89.03,1208.76,Arts,4,Block,Full-time,False,True,Paid,2.36,7,True,Low,39,629,Unemployed,1
3187,28,F,Divorced,98.08,817.08,Business,5,Block,Part-time,True,True,Paid,2.76,4,False,High,3,139,Self-employed,1
3188,19,F,Married,89.53,903.63,Engineering,4,Conventional,Full-time,True,False,Paid,2.55,8,False,High,77,290,Employed,1
3189,28,M,Married,87.73,1448.83,Business,4,Conventional,Part-time,True,False,Unpaid,1.3,2,True,High,42,878,Self-employed,0
3190,25,F,Single,70.47,1186.95,Sciences,3,Block,Part-time,False,False,Paid,3.36,7,True,High,80,260,Employed,1
3191,23,M,Divorced,96.99,916.81,Business,1,Conventional,Part-time,False,False,Paid,3.82,1,False,Low,64,815,Self-employed,0
3192,18,M,Married,67.18,1172.19,Sciences,3,Block,Full-time,True,False,Paid,2.47,9,False,High,1,530,Self-employed,1
3193,29,M,Married,96.2,1002.52,Business,4,Conventional,Full-time,False,True,Unpaid,1.18,0,False,High,81,978,Unemployed,0
3194,18,M,Married,72.51,978.87,Engineering,3,Conventional,Part-time,False,True,Paid,1.97,6,True,Medium,2,82,Self-employed,1
3195,24,M,Divorced,65.21,1566.18,Sciences,2,Block,Full-time,False,True,Paid,1.37,9,False,Medium,55,315,Employed,0
3196,25,F,Married,93.07,1089.62,Sciences,5,Conventional,Part-time,False,False,Paid,3.94,4,False,High,84,47,Self-employed,0
3197,22,F,Single,60.1,837.14,Sciences,5,Conventional,Full-time,True,False,Paid,1.41,6,True,Medium,76,804,Self-employed,1
3198,29,F,Divorced,93.28,1576.26,Arts,4,Block,Part-time,True,False,Unpaid,1.24,2,False,High,48,318,Unemployed,1
3199,28,F,Married,70.49,1435.87,Engineering,3,Conventional,Full-time,False,True,Unpaid,2.57,2,True,High,26,439,Self-employed,0
3200,22,M,Married,95.39,1003.53,Arts,2,Block,Full-time,False,False,Unpaid,1.2,0,False,Medium,59,339,Employed,1
3201,21,M,Divorced,87.66,1127.11,Arts,2,Block,Full-time,True,True,Paid,2.9,2,False,High,66,751,Self-employed,0
3202,23,F,Married,86.65,1489.83,Engineering,2,Conventional,Full-time,False,False,Paid,3.61,0,True,Medium,68,453,Self-employed,1
3203,23,M,Married,74.61,1085.93,Sciences,4,Block,Part-time,True,True,Unpaid,1.75,3,False,Low,36,928,Self-employed,1
3204,20,F,Single,62.38,1253.92,Arts,3,Block,Full-time,True,True,Paid,3.78,9,True,Medium,47,570,Employed,1
3205,26,F,Divorced,93.2,1227.89,Arts,2,Block,Full-time,True,False,Unpaid,2.94,4,False,Low,65,296,Unemployed,1
3206,29,F,Married,66.84,1121.04,Sciences,2,Conventional,Full-time,True,False,Unpaid,1.49,9,True,Medium,93,53,Unemployed,1
3207,28,F,Divorced,74.89,1311.6,Engineering,3,Conventional,Part-time,True,False,Unpaid,2.93,8,False,Low,69,5,Unemployed,1
3208,24,M,Divorced,84.01,1178.63,Engineering,3,Conventional,Full-time,True,True,Paid,1.22,0,True,High,26,363,Self-employed,1
3209,18,M,Single,79.29,816.98,Engineering,5,Conventional,Full-time,True,False,Unpaid,2.05,7,True,High,76,990,Unemployed,1
3210,24,F,Single,67.95,1451.51,Arts,1,Conventional,Part-time,True,True,Unpaid,1.05,3,True,Medium,4,230,Unemployed,0
3211,22,F,Divorced,65.62,890.52,Engineering,1,Block,Part-time,False,False,Paid,2.32,3,True,High,51,429,Unemployed,0
3212,22,F,Single,64.93,1171.27,Engineering,2,Block,Part-time,True,False,Paid,3.5,0,True,Medium,57,751,Self-employed,0
3213,19,F,Single,94.52,1263.92,Arts,3,Conventional,Part-time,False,True,Paid,3.09,7,False,High,24,976,Self-employed,0
3214,21,F,Married,61.26,1364.4,Engineering,5,Conventional,Full-time,False,False,Unpaid,1.6,4,False,High,90,697,Employed,1
3215,29,M,Single,99.08,1128.64,Business,4,Block,Full-time,False,True,Unpaid,1.55,2,True,High,61,716,Self-employed,1
3216,23,F,Single,67.94,1388.44,Engineering,1,Conventional,Part-time,False,True,Paid,3.11,4,False,High,15,194,Employed,1
3217,27,F,Married,64.41,905.08,Engineering,1,Block,Part-time,False,False,Paid,3.0,6,False,Medium,47,785,Employed,1
3218,28,M,Married,83.08,1322.76,Sciences,3,Conventional,Part-time,True,True,Paid,1.43,8,True,High,70,605,Unemployed,1
3219,24,M,Divorced,63.2,1461.07,Arts,4,Conventional,Full-time,True,False,Unpaid,3.02,8,False,Medium,51,278,Unemployed,1
3220,28,M,Single,84.1,1511.56,Sciences,1,Block,Part-time,True,False,Unpaid,3.34,6,False,Low,66,521,Unemployed,0
3221,22,M,Married,94.03,1263.65,Business,5,Conventional,Full-time,False,True,Paid,3.3,8,False,High,14,912,Employed,0
3222,26,M,Single,61.92,1050.32,Engineering,1,Block,Part-time,True,True,Unpaid,2.22,8,True,High,80,475,Self-employed,1
3223,20,M,Divorced,91.99,930.69,Sciences,3,Block,Full-time,False,True,Paid,3.44,2,True,Low,66,869,Unemployed,0
3224,18,M,Single,75.78,1076.45,Sciences,3,Block,Full-time,True,True,Unpaid,2.17,4,True,Medium,60,521,Self-employed,0
3225,21,M,Single,66.38,1231.98,Business,4,Block,Part-time,False,True,Unpaid,2.94,1,False,Medium,65,530,Self-employed,0
3226,26,M,Single,67.04,957.06,Engineering,1,Block,Part-time,False,False,Paid,3.28,9,True,Medium,68,837,Unemployed,0
3227,21,F,Married,96.75,1562.01,Sciences,4,Block,Full-time,False,True,Paid,3.27,4,True,Medium,23,716,Unemployed,0
3228,19,M,Married,64.42,1517.71,Engineering,1,Conventional,Part-time,True,True,Unpaid,2.04,6,False,High,94,780,Self-employed,1
3229,27,F,Divorced,94.67,826.37,Business,2,Block,Part-time,False,True,Unpaid,2.71,4,True,Low,99,553,Self-employed,1
3230,22,F,Single,81.77,1249.57,Business,1,Block,Full-time,True,False,Paid,2.84,7,False,Low,43,605,Unemployed,1
3231,20,F,Divorced,61.56,1431.45,Engineering,3,Conventional,Full-time,True,False,Unpaid,1.7,9,True,Low,70,78,Employed,1
3232,29,F,Divorced,78.58,996.31,Business,3,Block,Part-time,False,True,Paid,1.02,1,False,Low,24,460,Unemployed,1
3233,26,F,Married,92.7,1219.12,Arts,2,Conventional,Part-time,False,True,Paid,1.3,5,False,Low,19,832,Self-employed,0
